V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,norm_time,norm_amount,Class
-0.127092763568342,0.767637481997537,1.4834424328591,1.16510003396698,0.163626081590257,-0.602488541839539,0.836352009273746,-0.264102444909165,-0.452674585254868,0.0936032279664052,0.18835506000176,-0.203231129144699,-0.559236181280988,0.323401591709556,1.44366177363153,-0.946652587421408,0.300457556248252,-0.434398814270409,0.149380617211525,0.0622675219902142,0.203583533471704,0.802470573233665,0.0194121659614931,0.612165349411018,-0.721441006663601,-0.363084351795072,0.0581013117715542,-0.0237837264528176,-1.293480008043895,-0.26727053979715754,0
-0.968078770416996,0.834170565265352,1.82206608649789,0.59224890942976,-0.226303063157331,1.42672277595499,-0.43424671139844,0.998311323419906,-0.28255503647173,-0.625186589523967,-0.181695712231882,-0.0078672385661007,-0.781375657907177,0.375811316450635,0.561394785417745,0.308312344779069,-0.272802850513106,0.93274370931317,0.896305323494657,-0.0470244348883639,0.0987405154846656,0.187810774536145,-0.282853490914434,-1.18029271368837,0.270398370679541,-0.176615467150072,-0.0019410510304545,0.0047511894209621,-0.33879797783103216,-0.2208127782235985,0
1.92077971469078,-0.63386538518755,0.0988032810886503,0.365817882943437,-0.874739634616702,0.300017603077493,-1.27645110780147,0.318693902466024,2.68955662972235,-0.180453430189629,1.49275735268382,-2.52285262654624,-0.189473225122512,1.68805358191692,-0.367249083017991,0.882052103136553,0.0014609093621796,0.971317310259294,-0.283789025113464,-0.300063164132843,-0.0822581519798128,-0.0087457993886685,0.383710137162093,0.616357764699019,-0.719758254268476,0.398598593341432,-0.0582643400769845,-0.0507643250758329,0.12929860875803018,-0.2934580043674511,0
-0.0312126069169209,-0.990443221695309,1.6543000419113,-0.364331109763088,-1.48644868723819,1.02677683628986,-1.3308491569384,0.270354203799387,1.62844403773332,0.94214109527244,-2.27297068156282,-0.691844935388201,-1.12966189949849,-1.68025440136838,-1.37301020396735,-1.91579129898863,0.421831604884521,1.62021362760511,0.0714232079401771,-0.501942802198897,-0.312575023728669,0.310286196548883,0.370198031277124,0.738590027159372,-1.10552236416286,0.67226634780212,-0.186377663894105,-0.0727798668101697,-0.10697129548999175,-0.26327245360321955,0
-1.06356402773983,-0.162925738876606,1.44638742731458,0.48675804889383,-0.795749046207909,-0.147856136763571,-0.440859315548915,0.461271364799619,-1.3741818365428,0.126066599665279,-1.42196449872438,0.0332605145625163,1.00962845054996,-0.0895336001385479,0.395949213691779,-1.60949444322575,0.205059705015491,1.81651328479697,-0.184953546072252,-0.122947167919039,-0.014081986143934,0.170972121325056,0.0134990490503742,0.032144279950122,-0.0747852143858129,-0.173543465313834,0.0682237068576985,0.0077119394088846,-1.1213314815530235,0.006598364487592447,0
-5.64571643491596,3.77621554405696,0.904960473888869,-3.52368208627907,-0.474038606994413,0.701901196478909,0.443954844872261,-2.53454947328759,4.0873892556195,8.53850728987337,2.70353672566501,-0.846606870842072,-0.895798438195521,-3.28096816473198,0.835161525056415,-0.0203980148305087,-0.644839158218042,-1.81493340585737,-1.20174569557043,2.85194141552752,0.889719249987947,0.491173434215712,-0.187448195512062,-0.385428111754147,1.03531200318067,-0.432456229030296,-0.571167408713548,-1.78098967997854,-1.2367499615158941,-0.34563302919834143,0
1.96201578934534,-0.206810695290004,-0.291679082365674,0.332463094978419,-0.332054467992446,-0.147999263248036,-0.62611870027091,-0.0095985080142427,2.32233417538124,-0.448963853506882,1.67947320082572,-1.23989576769627,2.05770103536923,1.61885827693369,-0.333908335766425,0.430566535835969,-0.283399687820258,0.780192782616674,0.0128513078860735,-0.232901237197741,-0.228711870023188,-0.299815370060582,0.298933462863823,-0.576432982439202,-0.373471953156384,-0.954369425863642,0.0322303753278251,-0.0459020813291117,0.27390337101036233,-0.3156873636057462,0
1.99391968525891,-0.212677721885549,-0.190337667254041,0.544235893014934,-0.68503435766844,-0.778817292334416,-0.581642778486753,-0.139031681476151,2.73270302636889,-0.57532562420178,0.0383832186635109,-2.44136181138822,0.95089509131648,1.66234071305468,0.418808984250833,0.247285378558264,0.0984708431804626,0.402512577415298,-0.323504400573931,-0.3263909087115,-0.278647691688159,-0.465507294327884,0.362147871754535,-0.165826675711745,-0.410866320910852,-0.958891923815612,0.0263528097847431,-0.0346071683088216,0.3417941171151415,-0.32544269391895475,0
2.22232100089037,-0.59512252568194,-1.72245185297375,-1.23316450989105,0.120692597249432,-0.54157473907974,-0.215615902352397,-0.247997053500898,-1.06445290353277,0.997872962751324,0.908753632751057,0.412155651865844,1.00069897772,0.148249832329498,-0.481290447418779,1.16547162910355,-0.281489606129903,-1.20150225218303,1.13009370517466,0.0776057419604389,0.0791957825923408,0.137353908211673,0.168860082034933,0.300922611549305,0.0092548789646366,-0.343815593352426,-0.052792141937454,-0.0671384624758568,0.6406692286117703,-0.28130382233787976,0
-7.24069684456725,4.92930010911172,-2.06560388960934,0.430242733336902,-1.85575509182845,-0.261733762773447,-0.579034911516229,0.925849371698467,3.4923449339677,5.88073936603366,-0.693298177394416,0.218439977973647,-0.872727776748572,-0.610526258249106,0.64259509375717,-1.29730214794786,0.878824003725633,-0.861693534994437,0.344642455792794,1.14401239501443,-0.275888866069021,-0.154607253386897,0.140555606211402,0.0167433756146759,0.527471189989835,-0.411760827045047,-1.21546272969157,0.999929282932719,-1.2270843745239295,-0.31800625359823015,0
1.13671335337944,-0.128545240910052,0.358794108063697,0.0773614232932887,-0.641718829978346,-0.903494292355467,-0.0034940923767022,-0.143602866569634,-0.144054114500976,0.0206351996807418,1.65279533559343,1.05835106228967,0.254823765827283,0.404015266716812,0.30903058742136,0.360004486219721,-0.496361320905449,0.0165570915249819,0.146891234704382,0.0565686057768164,0.116997093924596,0.23249899820247,-0.084063152893385,0.625559117300256,0.314244270080682,1.03414911039892,-0.0962495395887194,0.0025777918051659,-0.37769196295991775,-0.12773733162872286,0
-1.80885392803207,-6.63735829370866,-3.9054604402062,1.46777845344736,-0.879999008198005,2.14149836276191,2.29860225281725,-0.103812946506364,0.352870317920763,-0.839819546394053,0.649023578952947,0.908421277535362,-0.239290897531065,0.893515051722532,-0.10120982805789,-0.622097094612439,0.336635524805569,-0.915107238422836,-0.87940688011879,3.66945231899729,1.18259064175942,-0.747643676223095,-1.54907358903946,-0.797667628295829,-0.858534157696433,0.501036473337988,-0.411333017701863,0.246597474078019,0.43680746898386474,7.44431807279425,0
-0.168338622233696,-3.00213245315766,1.16799196730969,1.64430215177906,-2.611262540781,0.580158396165252,-0.399459533972379,0.0247991063492642,0.42633933515347,0.0070229070084893,-1.18846440780928,1.22161391838696,1.22000111880193,-1.2565398876467,-1.78514369135745,-2.13950379549151,0.675235674416771,0.997523857101175,-0.865530813131778,0.909734764321729,0.0079074550470051,-0.537048322630511,-0.59823829480905,0.773997124591771,0.18548753330683,-0.354661450069434,0.0097189817106,0.170538588483571,-0.9602173070965515,2.48441228318064,0
-0.742738267906541,0.593379996030825,1.33209256958856,-0.644447855653707,-0.212088221667204,-0.412787435691073,0.281820622435218,0.099707769104503,0.744660425607611,-0.284570272595217,-1.36905907490764,-0.24995215880902,-0.242653900548846,-0.403794842818489,0.0008783565859222,0.296455576685277,-0.60732771329625,0.283593955749404,-0.377016051007487,0.15782369218312,0.214238449735408,0.940173306571039,-0.211411578147035,-0.0547065506493879,-0.269020421832366,0.613580627560259,0.481452491534055,0.308121145182023,0.9320898351080604,-0.2333267880106243,0
-1.04104480828762,1.68082753320945,-1.60661484447909,0.0852090357991733,0.717468615557647,-1.51884963574537,0.216218553453066,0.656474295386518,-0.798273585361138,-1.91702875773222,1.47684153774224,0.343861713060911,-0.275855216588065,-1.71101183619697,0.159181566498036,0.913577278290937,2.01694846491878,1.96978826088118,-0.166283996838368,-0.303754521031833,0.393123913081842,0.931130898134595,-0.285609264498975,-0.184754580091938,-0.537942719836768,-0.189297397244722,-0.0767383354878266,0.0618768384873287,0.9289100886248651,-0.3492313067728856,0
0.05766828044699,0.795595532573441,0.212103643328337,-0.611327658013335,0.3878452830345,-1.06458305943904,0.940253876951564,-0.141010009339799,0.118105158088936,-0.380658366271332,-1.23010504338887,-0.445946319623032,-0.969892946930854,0.303356897373207,-0.282364792772973,-0.0031631419261157,-0.404746746645889,-0.577389969340814,-0.0213295548251179,-0.101194628914302,-0.282593449988528,-0.680626109535534,0.0607788818246599,-0.14469382272303,-0.504107662577845,0.15083550838898,0.240837185041486,0.0936294135667924,1.3279577433040108,-0.34411375644464504,0
2.03514918623719,-0.0488803143003422,-3.0586934537639,0.247945033712133,2.94348685227235,3.29869731157312,-0.0021924639358902,0.674781823977897,0.0458257088345251,0.28486427695311,-0.254903244909153,0.325559776048587,-0.405326546442527,0.7210684077145,-0.14844514500485,-0.754029381288908,-0.270842357681763,-0.695697841779672,-0.274411134595354,-0.227279116186558,0.0386282061449729,0.22819701963924,0.0355424132400545,0.707089987721862,0.512884596281977,-0.471197624846292,0.002519885391441,-0.0690016835527196,0.6246441486534152,-0.3412751152469491,0
-1.17328888725444,-1.27318433656478,-1.24919398115315,-1.68448192839712,-4.35448341723708,3.81299357059553,3.4810097194872,0.332371985520492,-0.958511905300707,-0.869255495836022,0.704869597677466,-0.753776415621194,-1.41155938294388,0.143609616834418,-0.479014697249842,0.893774832090679,0.865207883768551,-2.19407683664235,-0.11541205194768,-0.115833630672779,-0.037724787084626,-0.0837485855887847,1.04361199119238,-1.47880014252404,-0.821817338226091,-0.534196522498606,0.270654475244056,-0.2940516088376,1.3860354969507171,3.775994028132297,0
-1.08905526820197,1.88392944340058,-0.438972310230554,-0.592615738133386,0.0457235334353848,-1.31799742658559,0.850453071989873,0.0031816439720002,0.276566495386037,1.07827847398534,1.46581254953683,1.44586960889611,0.813494007607313,0.290210217158692,-0.344531336614896,-0.506012337970872,-0.543446983748129,0.299282645537605,-0.0146229194946597,0.514508929578047,0.343908609864128,1.56547537869389,-0.0264008485378258,0.597815227876293,-0.660544403627038,-0.285938114447855,0.643212194436399,0.275378582091307,1.4269510427576608,-0.34967109625421877,0
-0.622478371733696,0.0148813952719626,1.05248873604011,-1.6445738274654,-0.538265319440916,-0.835528209228572,0.517233526424338,-1.10596237265051,-1.311740617305,0.577468382889176,0.894683099985133,-0.685602969193043,-1.86022591639258,0.510701454567437,-0.452340475323453,-1.14557493712976,-0.323949651601825,1.46241301916707,-0.986003311940636,-0.756577457579891,0.418818886286273,-0.762122340013356,-0.0989395244018776,0.502972746892087,-0.655251281123354,0.743419212113956,-0.0205680897640038,-0.11806022852343,-1.994940505406271,0.0663297722250255,0
1.11788973976783,-1.69387348280811,-2.35882418719603,0.629528227818278,-0.194510141331066,-0.817526279860562,0.955099245061593,-0.361688476886968,0.855235875351997,-0.301595298384364,-1.08444975555582,-0.645139437743872,-1.92225377557719,1.07686006151435,0.757236150334,-0.469872658105661,-0.179370881468604,0.0050120985014158,-0.139576521403346,0.650059449450668,0.382470563936796,0.0361906910829348,-0.366025908571562,0.657138644269538,0.135984177871491,-0.592936057642319,-0.116948241779277,0.0297270239490156,0.6766782781896774,1.6585675989608164,0
-0.935731508971261,0.170415774156885,2.74626126916024,-1.07796491232198,-0.305594036012037,0.011577039242069,-0.296178450741079,0.402775569749032,-0.0404717463090409,-0.852045975590358,1.55210930576859,0.953561030493519,0.415429902142844,-0.233899924821916,0.452335831951489,0.844368276957724,-0.822739085535726,0.338821621743895,-1.21423442764473,-0.0054194502901122,0.401212016276093,1.06486425408903,-0.15832543563046,0.295505486260758,-0.259369647631841,0.754194722556598,0.0466637698225124,0.093947918225147,-1.9958881119741108,-0.31684680860198816,0
-0.847004313734398,-0.808422877119529,0.682417162734846,0.0848487874342692,0.74760764205728,0.0025703832044628,0.39915872339783,-0.145035618106286,-1.61810891207952,1.13581446131042,0.0498641530256236,0.116352064736836,1.05641606637299,-0.0112774666049596,0.267348092872794,-1.38426929409529,-0.778787788637127,2.45091798490841,0.239199476271797,0.446758845893649,-0.0308118417369822,0.22295943960128,0.245373533685589,-0.856196813616265,-0.19952571215342,-0.22150129387606,0.220050260799481,0.0366765104042219,-1.3070834267733267,0.31117257074178595,0
0.482525515092367,0.534393856677504,-0.439564794431993,0.774089941985705,-0.533343553818961,0.624363345723993,-0.873482041593928,-2.29542346277167,1.07559871373601,0.218196856420532,-1.49535590955386,-0.626936551837389,-1.62219042863203,0.518305427018677,0.742054996596111,0.508728451872419,-0.601620424019115,0.647546047183219,-0.857821444780581,-0.861788618741895,2.61310524876264,0.256253767538963,0.287038073159476,0.531595311425461,-1.05640397767274,-0.733070718222763,0.608928203665751,0.456387708461669,1.1029117124039565,0.027388412696069828,0
1.23741861606465,0.332615962835903,0.287183036159618,1.12459658692459,-0.301599642217877,-0.974128916469837,0.202339176148496,-0.216961907152758,0.0283234704398377,0.0223593554659636,-0.444552052678202,0.0267060680511608,-0.306793594773417,0.450671195359116,0.953401252229707,0.0633637531944671,-0.408229348077468,-0.113987988488311,-0.370040630396655,-0.156520792425949,0.026113882884964,0.100057220123127,-0.0982537413782897,0.389787795310598,0.6759632593334,-0.327786117693783,0.0111000149840291,0.0203148062275077,-0.30428404083793875,-0.32204432065410754,0
-2.06515376165779,-0.748183620713022,0.178061522373673,0.607594973399741,-0.335346364555652,0.646097238501067,0.783728399839069,0.334944245296601,0.901650845559299,-0.98734996599201,-2.21242688565759,0.359636681904299,0.0969821860484756,-0.611792054744734,-2.07722895670602,0.0229245818349636,-0.407979434308231,0.227634158669592,-0.70477714878151,-0.911961166020366,0.214260664235982,1.52016633633309,0.559720135931133,0.647425701437923,-0.062255054211641,-0.517647358201066,0.272968071410531,-0.0373734633533906,1.2752708181321257,0.6862730174570449,0
-23.107768147741,-21.3819396087998,-12.1958776550373,6.23877092915136,0.390471394441087,-0.572096285399337,4.35456000831953,-1.18294684321068,1.7989182857784,-0.731990700601813,2.39560124352688,0.80058412389602,1.87350528158598,-2.64288834422322,2.94501827840042,4.1382511261983,1.99883768841067,-0.368338057375405,0.164615118040247,-12.2716048139795,-4.35120872585411,0.140651209203819,-1.10849112028397,-0.0322207122960275,0.0823849257869683,0.914932069082319,5.48080753259854,-8.46460924320034,1.159957627787904,0.6342978969358516,0
1.98810265459858,0.196332077430695,-3.64668004704871,0.469657828577953,3.23119719105684,3.06315763789652,0.10593073521145,0.66053687698943,-0.0160473271940071,-0.335082716127912,0.193432591779396,0.0415512374259526,-0.485482157338445,-0.78086038102345,0.0069567758553612,-0.269256936166843,0.889856745146073,-0.034112766948665,-0.50430527781748,-0.145764442636252,-0.0324039277427418,-0.0040603140777524,-0.0044573920163457,0.579346962271077,0.507027369046803,-0.472449451712306,0.0171380174576957,-0.0327936455738678,1.5586051819161841,-0.26791023358818755,0
-0.476985356449159,0.65237719107805,1.84305169596579,0.781539971001212,0.620178875788309,-0.132280070888706,0.591786477444556,-0.0756920849942767,-0.827812303332924,0.0742595861822794,1.80278598256356,0.974569419461981,0.489287408407005,0.20754780005244,0.652111686879493,-0.476675885864609,-0.253670268022914,-0.017096820791971,0.304754071464173,0.165107337130376,0.13264958083732,0.52803025391974,-0.0835791939138011,0.226216167687703,-0.368314534981555,-0.446920226589068,0.0047462508045191,-0.0769482206773699,-0.27853020011642976,-0.3232837273742283,0
-0.30109876939712,0.894077858582625,1.37479827388864,0.840426794626275,-0.0146967444037756,-0.581321317110402,0.669561116587631,0.0216537227024536,-0.779460759436804,-0.0294622592441303,1.17239138414057,0.0606181905787384,-1.1553089241798,0.767537310614872,0.413273097966463,-0.137767963363216,-0.304436561982136,0.675678320182068,0.648659583665104,-0.0323666076828699,0.220927112330535,0.571158702671471,-0.1065322782339,0.522541987222742,-0.344661058605431,-0.362122310107399,0.157957744788208,0.155212232275526,-1.0241912793875934,-0.27282787960673127,0
-4.12342915003429,-0.0238808770072006,-1.08405716735174,-3.05552851312597,-1.80869762940827,0.344374972324947,-1.3656439240833,1.7103686910867,-1.94132991300657,1.11068447149769,-0.6768734956918,-0.33987274787094,0.338822051556668,0.381647424678431,-1.09231610634185,0.713916400542286,0.30618689521498,0.870420076006313,-0.2875440498313,-0.938009217749552,-0.333331726596105,-0.292412597629011,-0.327886146896586,-0.103170114816199,0.963998136040349,-0.112213495480584,-0.0528104038555621,0.0266094546774669,1.1793519755430224,0.1985065017966143,0
1.82386922132314,-1.13307964500484,-2.41271325497701,-0.649288972235874,0.62534013003487,0.601398142860686,0.106402206529026,0.0135141182193482,-1.05203461570142,0.945401457375562,0.645072915851054,0.464803074399604,-0.259792150491945,0.784375458195681,-0.309473593501071,-2.6028257185691,0.557637496039207,-0.0257563913690564,-1.18327555638427,-0.435349786493113,-0.0920786663170243,0.133090218187623,-0.0750031069804895,-1.58767970725078,0.0138937013669306,0.926855815327549,-0.081194675180325,-0.0845145394620149,0.48288220610460203,0.24608372750447602,0
1.97799551245548,-0.23416993667925,-2.39958324717559,-0.0020661597320265,0.593675103280965,-1.25386241756791,0.779929688664953,-0.451754416274482,0.359170159033289,-7.93604855126306e-05,-0.896361963668799,-0.402889938089726,-1.17774184984714,1.0428395668917,0.606653217123694,-0.575760389800396,-0.198138859272718,-0.405078304468199,0.0731252997277617,-0.116213312515078,0.178209994935526,0.384404062206822,-0.0764888118939062,0.634487424011973,0.3902596546123,0.211987457774103,-0.111381210421963,-0.0612391321398755,1.056879091130679,0.0010010438160792863,0
